null_iteration,horizon,return_specification,peer_definition,outcome,statistic,sample_size,detected_event_count
23,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0002184560292403405,127,221
23,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,1.8130001403934383e-05,101,221
23,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00044134466618007696,101,221
23,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0004232146647761438,101,221
23,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0012792805209485825,38,221
23,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0016221358823667765,38,221
23,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.00034285536141819483,38,221
24,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0001643253906413877,166,205
24,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0007686549593746816,166,205
24,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0009329803500160692,166,205
24,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0007534236365380081,108,205
24,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,4.5851776494729123e-05,108,205
24,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0007992754130327373,108,205
24,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0015377834871311267,69,205
24,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00024352084928609886,69,205
24,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0012942626378450272,69,205
24,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.000685336385365363,26,205
24,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.008909932195512183,26,205
24,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.009595268580877546,26,205
25,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0010138296317513229,170,202
25,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0013031392136877836,170,202
25,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0002893095819364613,170,202
25,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0008412410363177592,120,202
25,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0021836191878227273,120,202
25,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0013423781515049678,120,202
25,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0009904367752454912,87,202
25,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0013726716456479398,87,202
25,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0023631084208934313,87,202
25,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0032642709451335015,29,202
25,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0031951886406483363,29,202
25,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,6.908230448516674e-05,29,202
26,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0019437560791269236,179,209
26,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00011931749447486471,179,209
26,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.002063073573601788,179,209
26,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0027270817196452927,123,209
26,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0015948366749486793,123,209
26,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0011322450446966147,123,209
26,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0011518395636263285,87,209
26,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0005359114096059738,87,209
26,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0006159281540203538,87,209
26,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.019531688909932534,38,209
26,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0013522907940274565,38,209
26,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.01817939811590508,38,209
27,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.001145130479416038,169,198
27,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00016468768683164224,169,198
27,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0013098181662476803,169,198
27,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0022178852283757135,121,198
27,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.001122877139044219,121,198
27,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0010950080893314946,121,198
27,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002182050835343467,69,198
27,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.002609219446663423,69,198
27,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.004791270282006891,69,198
27,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0035787021857253604,27,198
27,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.004253275568091173,27,198
27,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0006745733823658106,27,198
28,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0008312234733600423,192,225
28,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.002002684123616251,192,225
28,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0028339075969762927,192,225
28,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0023276457660330856,127,225
28,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.002892809818334198,127,225
28,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.005220455584367286,127,225
28,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0034109325393209614,89,225
28,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0014069300593620862,89,225
28,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0048178625986830485,89,225
28,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.014171186315218735,29,225
28,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.002493242533530505,29,225
28,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.016664428848749236,29,225
29,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0018771356306640286,191,223
29,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0007468354446694955,191,223
29,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0026239710753335247,191,223
29,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0028486173249810806,140,223
29,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0012523060185117294,140,223
29,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0015963113064693514,140,223
29,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.006737973115021895,104,223
29,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0006215355259940896,104,223
29,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.007359508641015986,104,223
29,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.011743983618798196,42,223
29,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0035383645047602193,42,223
29,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.008205619114037974,42,223
30,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0041158416471484965,177,212
30,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,6.065727484278234e-05,177,212
30,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.004176498921991279,177,212
30,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.002607752740729576,102,212
30,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.001381916265999083,102,212
30,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0012258364747304935,102,212
30,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.009608262869695404,75,212
30,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0012937635654527765,75,212
30,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.01090202643514818,75,212
30,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.02645709107440859,49,212
30,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0015868800511820355,49,212
30,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.024870211023226556,49,212
31,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0004563716095934125,168,201
31,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0011905261033004363,168,201
31,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0007341544937070237,168,201
31,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00491753333017708,114,201
31,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.001561673825835093,114,201
31,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.003355859504341987,114,201
31,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.009798393334664502,79,201
31,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.003182136564039554,79,201
31,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.006616256770624947,79,201
31,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.023352397682265397,30,201
31,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.003067808760678446,30,201
31,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.020284588921586952,30,201
32,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0003285274199594239,167,210
32,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,8.543906186551506e-05,167,210
32,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00024308835809390907,167,210
32,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002759297864085816,108,210
32,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0006802878306512998,108,210
32,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.002079010033434515,108,210
32,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0026825605864604844,67,210
32,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00045091567059828564,67,210
32,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00313347625705877,67,210
32,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.011631625063240105,26,210
32,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0013974759508401805,26,210
32,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.013029101014080287,26,210
33,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002207692299235977,186,233
33,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0002686168917115165,186,233
33,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0019390754075244607,186,233
33,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.010315788379642536,122,233
33,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0016578595393507282,122,233
33,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.008657928840291807,122,233
33,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.010209961561526964,81,233
33,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0036973813779976384,81,233
33,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.006512580183529324,81,233
33,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.004511249097360188,30,233
33,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.004287084388851658,30,233
33,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00022416470850853155,30,233
34,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0006835769645817669,198,234
34,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0011122008289330954,198,234
34,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00042862386435132857,198,234
34,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.007645627533243028,139,234
34,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.001960486892955847,139,234
34,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.009606114426198874,139,234
34,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0038044232919958337,104,234
34,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0024139437296563167,104,234
34,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00621836702165215,104,234
34,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.012354333660517084,34,234
34,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0007564060995883301,34,234
34,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.01159792756092875,34,234
35,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00023992947471076289,160,194
35,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-2.2404079844905513e-05,160,194
35,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00026233355455566843,160,194
35,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00013375905006743395,111,194
35,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-6.253728577811272e-06,111,194
35,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.00012750532148962207,111,194
35,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.005206864777613172,68,194
35,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0016320101835937406,68,194
35,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0035748545940194336,68,194
35,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0039057257882678443,29,194
35,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0020285777358740455,29,194
